Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Winkel (rad)	Winkelgeschwindigkeit (rad/s)	Winkelbeschleunigung (rad/s²)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)	Beleuchtungsstärke (lux)	Relative Intensität
30,250	-2,315	-0,016	5,586E-15	-0,0553	-3,750E-4	1,328E-16	0,7	0,01
30,300	-2,317	-0,016	5,586E-15	-0,0553	-3,750E-4	1,328E-16	0,7	0,01
30,350	-2,317	-0,016	-0,157	-0,0553	-3,750E-4	-0,004	0,7	0,01
30,400	-2,318	-0,031	-0,157	-0,0554	-7,500E-4	-0,004	0,8	0,01
30,450	-2,320	-0,031	-1,117E-14	-0,0554	-7,500E-4	-2,656E-16	0,8	0,01
30,500	-2,322	-0,031	0,157	-0,0554	-7,500E-4	0,004	0,8	0,01
30,550	-2,323	-0,016	0,157	-0,0555	-3,750E-4	0,004	0,9	0,01
30,600	-2,323	-0,016	-0,157	-0,0555	-3,750E-4	-0,004	0,9	0,01
30,650	-2,325	-0,031	-0,314	-0,0555	-7,500E-4	-0,007	0,9	0,01
30,700	-2,326	-0,047	-0,157	-0,0555	-0,001	-0,004	1,0	0,01
30,750	-2,329	-0,047	0,157	-0,0556	-0,001	0,004	1,0	0,01
30,800	-2,331	-0,031	0,314	-0,0557	-7,500E-4	0,008	0,9	0,01
30,850	-2,333	-0,016	0,157	-0,0557	-3,750E-4	0,004	0,9	0,01
30,900	-2,333	-0,016	0,000	-0,0557	-3,750E-4	0,000	0,9	0,01
30,950	-2,334	-0,016	-5,586E-15	-0,0557	-3,750E-4	-1,328E-16	0,9	0,01
31,000	-2,334	-0,016	-0,157	-0,0557	-3,750E-4	-0,004	0,9	0,01
31,050	-2,336	-0,031	-0,157	-0,0558	-7,500E-4	-0,004	0,9	0,01
31,100	-2,337	-0,031	0,157	-0,0558	-7,500E-4	0,004	0,8	0,01
31,150	-2,339	-0,016	0,157	-0,0558	-3,750E-4	0,004	0,8	0,01
31,200	-2,339	-0,016	-5,586E-15	-0,0558	-3,750E-4	-1,328E-16	0,8	0,01
31,250	-2,340	-0,016	5,586E-15	-0,0559	-3,750E-4	1,328E-16	0,8	0,01
31,300	-2,340	-0,016	-0,157	-0,0559	-3,750E-4	-0,004	0,7	0,01
31,350	-2,342	-0,031	0,000	-0,0559	-7,500E-4	0,000	0,7	0,01
31,400	-2,344	-0,016	0,157	-0,0560	-3,750E-4	0,004	0,7	0,01
31,450	-2,344	-0,016	-0,157	-0,0560	-3,750E-4	-0,004	0,7	0,01
31,500	-2,345	-0,031	5,586E-15	-0,0560	-7,500E-4	1,328E-16	0,7	0,01
31,550	-2,347	-0,016	0,157	-0,0560	-3,750E-4	0,004	0,7	0,01
31,600	-2,347	-0,016	-0,157	-0,0560	-3,750E-4	-0,004	0,8	0,01
31,650	-2,348	-0,031	-0,157	-0,0561	-7,500E-4	-0,004	0,8	0,01
31,700	-2,350	-0,031	0,157	-0,0561	-7,500E-4	0,004	0,8	0,01
31,750	-2,351	-0,016	0,157	-0,0561	-3,750E-4	0,004	0,8	0,01
31,800	-2,351	-0,016	5,586E-15	-0,0561	-3,750E-4	1,328E-16	0,8	0,01
31,850	-2,353	-0,016	0,000	-0,0562	-3,750E-4	0,000	0,9	0,01
31,900	-2,353	-0,016	-0,157	-0,0562	-3,750E-4	-0,004	0,9	0,01
31,950	-2,355	-0,031	0,000	-0,0562	-7,500E-4	0,000	0,9	0,01
32,000	-2,356	-0,016	0,157	-0,0563	-3,750E-4	0,004	0,9	0,01
32,050	-2,356	-0,016	-1,114E-14	-0,0563	-3,750E-4	-2,662E-16	0,9	0,01
32,100	-2,358	-0,016	0,157	-0,0563	-3,750E-4	0,004	0,9	0,01
32,150	-2,358	0,000	1,114E-14	-0,0563	0,000	2,662E-16	0,9	0,01
32,200	-2,358	-0,016	-0,157	-0,0563	-3,750E-4	-0,004	0,9	0,01
32,250	-2,359	-0,016	0,000	-0,0563	-3,750E-4	0,000	0,9	0,01
32,300	-2,359	-0,016	-0,157	-0,0563	-3,750E-4	-0,004	0,9	0,01
32,350	-2,361	-0,031	0,000	-0,0564	-7,500E-4	0,000	0,9	0,01
32,400	-2,362	-0,016	0,314	-0,0564	-3,750E-4	0,008	0,9	0,01
32,450	-2,362	0,000	0,000	-0,0564	0,000	0,000	0,9	0,01
32,500	-2,362	-0,016	-0,157	-0,0564	-3,750E-4	-0,004	0,9	0,01
32,550	-2,364	-0,016	0,157	-0,0564	-3,750E-4	0,004	0,9	0,01
32,600	-2,364	0,000	0,157	-0,0564	0,000	0,004	0,9	0,01
32,650	-2,364	0,000	-0,157	-0,0564	0,000	-0,004	0,9	0,01
32,700	-2,364	-0,016	-0,157	-0,0564	-3,750E-4	-0,004	0,9	0,01
32,750	-2,366	-0,016	0,000	-0,0565	-3,750E-4	0,000	0,9	0,01
32,800	-2,366	-0,016	-0,157	-0,0565	-3,750E-4	-0,004	0,8	0,01
32,850	-2,367	-0,031	-0,157	-0,0565	-7,500E-4	-0,004	0,8	0,01
32,900	-2,369	-0,031	0,157	-0,0566	-7,500E-4	0,004	0,8	0,01
32,950	-2,370	-0,016	0,157	-0,0566	-3,750E-4	0,004	0,8	0,01
33,000	-2,370	-0,016	-0,157	-0,0566	-3,750E-4	-0,004	0,8	0,01
33,050	-2,372	-0,031	-0,157	-0,0566	-7,500E-4	-0,004	0,8	0,01
33,100	-2,373	-0,031	0,000	-0,0567	-7,500E-4	0,000	0,8	0,01
33,150	-2,375	-0,031	0,157	-0,0567	-7,500E-4	0,004	0,8	0,01
33,200	-2,377	-0,016	0,157	-0,0567	-3,750E-4	0,004	0,8	0,01
33,250	-2,377	-0,016	-0,157	-0,0567	-3,750E-4	-0,004	0,8	0,01
33,300	-2,378	-0,031	-0,157	-0,0568	-7,500E-4	-0,004	0,9	0,01
33,350	-2,380	-0,031	0,157	-0,0568	-7,500E-4	0,004	0,9	0,01
33,400	-2,381	-0,016	0,157	-0,0569	-3,750E-4	0,004	0,9	0,01
33,450	-2,381	-0,016	-1,114E-14	-0,0569	-3,750E-4	-2,662E-16	0,9	0,01
33,500	-2,383	-0,016	0,000	-0,0569	-3,750E-4	0,000	0,9	0,01
33,550	-2,383	-0,016	-0,157	-0,0569	-3,750E-4	-0,004	0,9	0,01
33,600	-2,384	-0,031	0,000	-0,0569	-7,500E-4	0,000	0,9	0,01
33,650	-2,386	-0,016	0,157	-0,0570	-3,750E-4	0,004	1,0	0,01
33,700	-2,386	-0,016	-0,157	-0,0570	-3,750E-4	-0,004	1,0	0,01
33,750	-2,388	-0,031	0,000	-0,0570	-7,500E-4	0,000	1,0	0,01
33,800	-2,389	-0,016	0,314	-0,0570	-3,750E-4	0,008	1,0	0,01
33,850	-2,389	0,000	0,000	-0,0570	0,000	0,000	1,0	0,01
33,900	-2,389	-0,016	-0,157	-0,0570	-3,750E-4	-0,004	1,0	0,01
33,950	-2,391	-0,016	-1,114E-14	-0,0571	-3,750E-4	-2,662E-16	1,0	0,01
34,000	-2,391	-0,016	0,000	-0,0571	-3,750E-4	0,000	0,9	0,01
34,050	-2,392	-0,016	1,114E-14	-0,0571	-3,750E-4	2,662E-16	0,9	0,01
34,100	-2,392	-0,016	-0,157	-0,0571	-3,750E-4	-0,004	0,9	0,01
34,150	-2,394	-0,031	0,000	-0,0572	-7,500E-4	0,000	0,9	0,01
34,200	-2,395	-0,016	0,157	-0,0572	-3,750E-4	0,004	0,9	0,01
34,250	-2,395	-0,016	-0,157	-0,0572	-3,750E-4	-0,004	0,9	0,01
34,300	-2,397	-0,031	-1,114E-14	-0,0572	-7,500E-4	-2,662E-16	0,9	0,01
34,350	-2,399	-0,016	0,157	-0,0573	-3,750E-4	0,004	0,9	0,01
34,400	-2,399	-0,016	1,114E-14	-0,0573	-3,750E-4	2,662E-16	1,0	0,01
34,450	-2,400	-0,016	-1,114E-14	-0,0573	-3,750E-4	-2,662E-16	1,0	0,01
34,500	-2,400	-0,016	0,000	-0,0573	-3,750E-4	0,000	1,0	0,01
34,550	-2,402	-0,016	0,157	-0,0573	-3,750E-4	0,004	1,0	0,01
34,600	-2,402	0,000	0,157	-0,0573	0,000	0,004	1,0	0,01
34,650	-2,402	0,000	-0,157	-0,0573	0,000	-0,004	1,0	0,01
34,700	-2,402	-0,016	-0,157	-0,0573	-3,750E-4	-0,004	1,0	0,01
34,750	-2,403	-0,016	0,157	-0,0574	-3,750E-4	0,004	1,0	0,01
34,800	-2,403	0,000	-2,231E-14	-0,0574	0,000	-5,329E-16	1,0	0,01
34,850	-2,403	-0,016	-0,314	-0,0574	-3,750E-4	-0,007	1,1	0,01
34,900	-2,405	-0,031	1,114E-14	-0,0574	-7,500E-4	2,662E-16	1,1	0,01
34,950	-2,406	-0,016	0,314	-0,0575	-3,750E-4	0,008	1,2	0,01
35,000	-2,406	0,000	0,000	-0,0575	0,000	0,000	1,2	0,01
35,050	-2,406	-0,016	-0,157	-0,0575	-3,750E-4	-0,004	1,2	0,01
35,100	-2,408	-0,016	0,000	-0,0575	-3,750E-4	0,000	1,2	0,01
35,150	-2,408	-0,016	1,114E-14	-0,0575	-3,750E-4	2,662E-16	1,2	0,01
35,200	-2,410	-0,016	0,000	-0,0575	-3,750E-4	0,000	1,2	0,01
35,250	-2,410	-0,016	0,000	-0,0575	-3,750E-4	0,000	1,3	0,01
35,300	-2,411	-0,016	-1,114E-14	-0,0576	-3,750E-4	-2,662E-16	1,3	0,01
35,350	-2,411	-0,016	-0,157	-0,0576	-3,750E-4	-0,004	1,3	0,01
35,400	-2,413	-0,031	-0,157	-0,0576	-7,500E-4	-0,004	1,3	0,01
35,450	-2,414	-0,031	0,000	-0,0576	-7,500E-4	0,000	1,3	0,01
35,500	-2,416	-0,031	0,000	-0,0577	-7,500E-4	0,000	1,3	0,01
35,550	-2,417	-0,031	0,157	-0,0577	-7,500E-4	0,004	1,2	0,01
35,600	-2,419	-0,016	0,157	-0,0578	-3,750E-4	0,004	1,2	0,01
35,650	-2,419	-0,016	-0,157	-0,0578	-3,750E-4	-0,004	1,2	0,01
35,700	-2,421	-0,031	2,231E-14	-0,0578	-7,500E-4	5,329E-16	1,2	0,01
35,750	-2,422	-0,016	0,157	-0,0578	-3,750E-4	0,004	1,2	0,01
35,800	-2,422	-0,016	-0,157	-0,0578	-3,750E-4	-0,004	1,2	0,01
35,850	-2,424	-0,031	0,000	-0,0579	-7,500E-4	0,000	1,2	0,01
35,900	-2,425	-0,016	0,157	-0,0579	-3,750E-4	0,004	1,2	0,01
35,950	-2,425	-0,016	-1,114E-14	-0,0579	-3,750E-4	-2,662E-16	1,2	0,01
36,000	-2,427	-0,016	0,000	-0,0579	-3,750E-4	0,000	1,2	0,01
36,050	-2,427	-0,016	1,114E-14	-0,0579	-3,750E-4	2,662E-16	1,3	0,01
36,100	-2,428	-0,016	0,000	-0,0580	-3,750E-4	0,000	1,3	0,01
36,150	-2,428	-0,016	0,000	-0,0580	-3,750E-4	0,000	1,4	0,01
36,200	-2,430	-0,016	0,000	-0,0580	-3,750E-4	0,000	1,4	0,01
36,250	-2,430	-0,016	0,000	-0,0580	-3,750E-4	0,000	1,4	0,01
36,300	-2,432	-0,016	-1,114E-14	-0,0581	-3,750E-4	-2,662E-16	1,5	0,01
36,350	-2,432	-0,016	-1,114E-14	-0,0581	-3,750E-4	-2,662E-16	1,5	0,01
36,400	-2,433	-0,016	0,157	-0,0581	-3,750E-4	0,004	1,5	0,02
36,450	-2,433	0,000	0,157	-0,0581	0,000	0,004	1,6	0,02
36,500	-2,433	0,000	-0,157	-0,0581	0,000	-0,004	1,6	0,02
36,550	-2,433	-0,016	-0,157	-0,0581	-3,750E-4	-0,004	1,6	0,02
36,600	-2,435	-0,016	0,000	-0,0581	-3,750E-4	0,000	1,6	0,02
36,650	-2,435	-0,016	0,000	-0,0581	-3,750E-4	0,000	1,6	0,02
36,700	-2,436	-0,016	0,157	-0,0582	-3,750E-4	0,004	1,7	0,02
36,750	-2,436	0,000	0,000	-0,0582	0,000	0,000	1,7	0,02
36,800	-2,436	-0,016	-0,157	-0,0582	-3,750E-4	-0,004	1,7	0,02
36,850	-2,438	-0,016	-1,114E-14	-0,0582	-3,750E-4	-2,662E-16	1,8	0,02
36,900	-2,438	-0,016	1,114E-14	-0,0582	-3,750E-4	2,662E-16	1,8	0,02
36,950	-2,439	-0,016	0,157	-0,0582	-3,750E-4	0,004	1,8	0,02
37,000	-2,439	0,000	0,000	-0,0582	0,000	0,000	1,8	0,02
37,050	-2,439	-0,016	-0,157	-0,0582	-3,750E-4	-0,004	1,7	0,02
37,100	-2,441	-0,016	0,000	-0,0583	-3,750E-4	0,000	1,7	0,02
37,150	-2,441	-0,016	1,114E-14	-0,0583	-3,750E-4	2,662E-16	1,7	0,02
37,200	-2,443	-0,016	0,000	-0,0583	-3,750E-4	0,000	1,7	0,02
37,250	-2,443	-0,016	0,000	-0,0583	-3,750E-4	0,000	1,7	0,02
37,300	-2,444	-0,016	-1,114E-14	-0,0584	-3,750E-4	-2,662E-16	1,6	0,02
37,350	-2,444	-0,016	0,000	-0,0584	-3,750E-4	0,000	1,5	0,02
37,400	-2,446	-0,016	1,114E-14	-0,0584	-3,750E-4	2,662E-16	1,6	0,02
37,450	-2,446	-0,016	0,000	-0,0584	-3,750E-4	0,000	1,5	0,01
37,500	-2,447	-0,016	0,157	-0,0584	-3,750E-4	0,004	1,5	0,01
37,550	-2,447	0,000	-1,114E-14	-0,0584	0,000	-2,662E-16	1,4	0,01
37,600	-2,447	-0,016	-0,157	-0,0584	-3,750E-4	-0,004	1,4	0,01
37,650	-2,449	-0,016	0,157	-0,0585	-3,750E-4	0,004	1,4	0,01
37,700	-2,449	0,000	-1,114E-14	-0,0585	0,000	-2,662E-16	1,4	0,01
37,750	-2,449	-0,016	-0,157	-0,0585	-3,750E-4	-0,004	1,4	0,01
37,800	-2,450	-0,016	0,157	-0,0585	-3,750E-4	0,004	1,4	0,01
37,850	-2,450	0,000	0,157	-0,0585	0,000	0,004	1,3	0,01
37,900	-2,450	0,000	-0,157	-0,0585	0,000	-0,004	1,3	0,01
37,950	-2,450	-0,016	-0,157	-0,0585	-3,750E-4	-0,004	1,3	0,01
38,000	-2,452	-0,016	0,000	-0,0585	-3,750E-4	0,000	1,3	0,01
38,050	-2,452	-0,016	-1,114E-14	-0,0585	-3,750E-4	-2,662E-16	1,3	0,01
38,100	-2,454	-0,016	0,000	-0,0586	-3,750E-4	0,000	1,3	0,01
38,150	-2,454	-0,016	1,114E-14	-0,0586	-3,750E-4	2,662E-16	1,3	0,01
38,200	-2,455	-0,016	0,157	-0,0586	-3,750E-4	0,004	1,3	0,01
38,250	-2,455	0,000	0,000	-0,0586	0,000	0,000	1,3	0,01
38,300	-2,455	-0,016	-0,157	-0,0586	-3,750E-4	-0,004	1,3	0,01
38,350	-2,457	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,3	0,01
38,400	-2,457	-0,016	-1,114E-14	-0,0587	-3,750E-4	-2,662E-16	1,4	0,01
38,450	-2,458	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,4	0,01
38,500	-2,458	-0,016	1,114E-14	-0,0587	-3,750E-4	2,662E-16	1,5	0,01
38,550	-2,460	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,5	0,01
38,600	-2,460	-0,016	0,000	-0,0587	-3,750E-4	0,000	1,5	0,02
38,650	-2,461	-0,016	-1,114E-14	-0,0588	-3,750E-4	-2,662E-16	1,6	0,02
38,700	-2,461	-0,016	-1,114E-14	-0,0588	-3,750E-4	-2,662E-16	1,6	0,02
38,750	-2,463	-0,016	1,114E-14	-0,0588	-3,750E-4	2,662E-16	1,7	0,02
38,800	-2,463	-0,016	-0,157	-0,0588	-3,750E-4	-0,004	1,7	0,02
38,850	-2,465	-0,031	0,000	-0,0588	-7,500E-4	0,000	1,7	0,02
38,900	-2,466	-0,016	0,314	-0,0589	-3,750E-4	0,007	1,8	0,02
38,950	-2,466	0,000	0,000	-0,0589	0,000	0,000	1,8	0,02
39,000	-2,466	-0,016	-0,157	-0,0589	-3,750E-4	-0,004	1,8	0,02
39,050	-2,468	-0,016	0,157	-0,0589	-3,750E-4	0,004	1,8	0,02
39,100	-2,468	0,000	0,000	-0,0589	0,000	0,000	1,8	0,02
39,150	-2,468	-0,016	-0,314	-0,0589	-3,750E-4	-0,008	1,8	0,02
39,200	-2,469	-0,031	-1,114E-14	-0,0590	-7,500E-4	-2,662E-16	1,8	0,02
39,250	-2,471	-0,016	0,314	-0,0590	-3,750E-4	0,008	1,8	0,02
39,300	-2,471	0,000	2,231E-14	-0,0590	0,000	5,329E-16	1,8	0,02
39,350	-2,471	-0,016	-0,157	-0,0590	-3,750E-4	-0,004	1,7	0,02
39,400	-2,472	-0,016	-2,231E-14	-0,0590	-3,750E-4	-5,329E-16	1,7	0,02
39,450	-2,472	-0,016	-1,114E-14	-0,0590	-3,750E-4	-2,662E-16	1,7	0,02
39,500	-2,474	-0,016	1,114E-14	-0,0591	-3,750E-4	2,662E-16	1,7	0,02
39,550	-2,474	-0,016	-0,157	-0,0591	-3,750E-4	-0,004	1,6	0,02
39,600	-2,476	-0,031	0,000	-0,0591	-7,500E-4	0,000	1,5	0,02
39,650	-2,477	-0,016	0,157	-0,0591	-3,750E-4	0,004	1,5	0,01
39,700	-2,477	-0,016	-1,114E-14	-0,0591	-3,750E-4	-2,662E-16	1,4	0,01
39,750	-2,479	-0,016	1,114E-14	-0,0592	-3,750E-4	2,662E-16	1,4	0,01
39,800	-2,479	-0,016	2,231E-14	-0,0592	-3,750E-4	5,329E-16	1,4	0,01
39,850	-2,480	-0,016	0,000	-0,0592	-3,750E-4	0,000	1,3	0,01
39,900	-2,480	-0,016	-2,231E-14	-0,0592	-3,750E-4	-5,329E-16	1,3	0,01
39,950	-2,482	-0,016	0,000	-0,0593	-3,750E-4	0,000	1,3	0,01
40,000	-2,482	-0,016	1,114E-14	-0,0593	-3,750E-4	2,662E-16	1,3	0,01
40,050	-2,483	-0,016	0,000	-0,0593	-3,750E-4	0,000	1,3	0,01
40,100	-2,483	-0,016	0,000	-0,0593	-3,750E-4	0,000	1,3	0,01
40,150	-2,485	-0,016	0,157	-0,0593	-3,750E-4	0,004	1,3	0,01
40,200	-2,485	0,000	0,000	-0,0593	0,000	0,000	1,3	0,01
40,250	-2,485	-0,016	-0,157	-0,0593	-3,750E-4	-0,004	1,3	0,01
40,300	-2,487	-0,016	0,000	-0,0594	-3,750E-4	0,000	1,4	0,01
40,350	-2,487	-0,016	-0,157	-0,0594	-3,750E-4	-0,004	1,4	0,01
40,400	-2,488	-0,031	-1,114E-14	-0,0594	-7,500E-4	-2,662E-16	1,5	0,01
40,450	-2,490	-0,016	0,157	-0,0594	-3,750E-4	0,004	1,5	0,02
40,500	-2,490	-0,016	-0,157	-0,0594	-3,750E-4	-0,004	1,6	0,02
40,550	-2,491	-0,031	-1,114E-14	-0,0595	-7,500E-4	-2,662E-16	1,7	0,02
40,600	-2,493	-0,016	0,157	-0,0595	-3,750E-4	0,004	1,8	0,02
40,650	-2,493	-0,016	-0,157	-0,0595	-3,750E-4	-0,004	1,8	0,02
40,700	-2,494	-0,031	-0,157	-0,0596	-7,500E-4	-0,004	1,9	0,02
40,750	-2,496	-0,031	0,157	-0,0596	-7,500E-4	0,004	2,0	0,02
40,800	-2,498	-0,016	0,157	-0,0596	-3,750E-4	0,004	2,0	0,02
40,850	-2,498	-0,016	-0,157	-0,0596	-3,750E-4	-0,004	2,0	0,02
40,900	-2,499	-0,031	1,114E-14	-0,0597	-7,500E-4	2,662E-16	2,1	0,02
40,950	-2,501	-0,016	0,157	-0,0597	-3,750E-4	0,004	2,1	0,02
41,000	-2,501	-0,016	0,000	-0,0597	-3,750E-4	0,000	2,1	0,02
41,050	-2,502	-0,016	0,000	-0,0597	-3,750E-4	0,000	2,2	0,02
41,100	-2,502	-0,016	0,000	-0,0597	-3,750E-4	0,000	2,2	0,02
41,150	-2,504	-0,016	0,157	-0,0598	-3,750E-4	0,004	2,2	0,02
41,200	-2,504	0,000	0,000	-0,0598	0,000	0,000	2,3	0,02
41,250	-2,504	-0,016	-0,314	-0,0598	-3,750E-4	-0,008	2,3	0,02
41,300	-2,505	-0,031	0,000	-0,0598	-7,500E-4	0,000	2,3	0,02
41,350	-2,507	-0,016	0,157	-0,0599	-3,750E-4	0,004	2,4	0,02
41,400	-2,507	-0,016	-1,114E-14	-0,0599	-3,750E-4	-2,662E-16	2,4	0,02
41,450	-2,509	-0,016	0,157	-0,0599	-3,750E-4	0,004	2,4	0,02
41,500	-2,509	0,000	1,114E-14	-0,0599	0,000	2,662E-16	2,5	0,02
41,550	-2,509	-0,016	-0,157	-0,0599	-3,750E-4	-0,004	2,5	0,03
41,600	-2,510	-0,016	0,000	-0,0599	-3,750E-4	0,000	2,6	0,03
41,650	-2,510	-0,016	1,114E-14	-0,0599	-3,750E-4	2,662E-16	2,7	0,03
41,700	-2,512	-0,016	0,000	-0,0600	-3,750E-4	0,000	2,8	0,03
41,750	-2,512	-0,016	0,000	-0,0600	-3,750E-4	0,000	2,8	0,03
41,800	-2,513	-0,016	0,157	-0,0600	-3,750E-4	0,004	2,9	0,03
41,850	-2,513	0,000	0,157	-0,0600	0,000	0,004	2,9	0,03
41,900	-2,513	0,000	-0,157	-0,0600	0,000	-0,004	3,0	0,03
41,950	-2,513	-0,016	-0,157	-0,0600	-3,750E-4	-0,004	3,0	0,03
42,000	-2,515	-0,016	0,157	-0,0600	-3,750E-4	0,004	3,1	0,03
42,050	-2,515	0,000	0,000	-0,0600	0,000	0,000	3,2	0,03
42,100	-2,515	-0,016	-0,157	-0,0600	-3,750E-4	-0,004	3,3	0,03
42,150	-2,516	-0,016	0,157	-0,0601	-3,750E-4	0,004	3,3	0,03
42,200	-2,516	0,000	0,000	-0,0601	0,000	0,000	3,4	0,03
42,250	-2,516	-0,016	-0,157	-0,0601	-3,750E-4	-0,004	3,5	0,03
42,300	-2,518	-0,016	0,157	-0,0601	-3,750E-4	0,004	3,6	0,04
42,350	-2,518	0,000	0,000	-0,0601	0,000	0,000	3,6	0,04
42,400	-2,518	-0,016	-0,157	-0,0601	-3,750E-4	-0,004	3,7	0,04
42,450	-2,520	-0,016	-1,114E-14	-0,0602	-3,750E-4	-2,662E-16	3,8	0,04
42,500	-2,520	-0,016	1,114E-14	-0,0602	-3,750E-4	2,662E-16	3,8	0,04
42,550	-2,521	-0,016	2,231E-14	-0,0602	-3,750E-4	5,329E-16	3,8	0,04
42,600	-2,521	-0,016	0,000	-0,0602	-3,750E-4	0,000	3,9	0,04
42,650	-2,523	-0,016	0,157	-0,0602	-3,750E-4	0,004	3,9	0,04
42,700	-2,523	0,000	0,000	-0,0602	0,000	0,000	4,0	0,04
42,750	-2,523	-0,016	-0,157	-0,0602	-3,750E-4	-0,004	4,0	0,04
42,800	-2,524	-0,016	0,000	-0,0603	-3,750E-4	0,000	4,0	0,04
42,850	-2,524	-0,016	0,000	-0,0603	-3,750E-4	0,000	4,1	0,04
42,900	-2,526	-0,016	-1,114E-14	-0,0603	-3,750E-4	-2,662E-16	4,1	0,04
42,950	-2,526	-0,016	-0,157	-0,0603	-3,750E-4	-0,004	4,2	0,04
43,000	-2,527	-0,031	1,114E-14	-0,0603	-7,500E-4	2,662E-16	4,3	0,04
43,050	-2,529	-0,016	0,157	-0,0604	-3,750E-4	0,004	4,4	0,04
43,100	-2,529	-0,016	0,000	-0,0604	-3,750E-4	0,000	4,4	0,04
43,150	-2,531	-0,016	-2,231E-14	-0,0604	-3,750E-4	-5,329E-16	4,7	0,05
43,200	-2,531	-0,016	0,000	-0,0604	-3,750E-4	0,000	4,8	0,05
43,250	-2,532	-0,016	1,114E-14	-0,0605	-3,750E-4	2,662E-16	5,1	0,05
43,300	-2,532	-0,016	0,000	-0,0605	-3,750E-4	0,000	5,3	0,05
43,350	-2,534	-0,016	0,157	-0,0605	-3,750E-4	0,004	5,3	0,05
43,400	-2,534	0,000	-1,114E-14	-0,0605	0,000	-2,662E-16	5,6	0,06
43,450	-2,534	-0,016	-0,157	-0,0605	-3,750E-4	-0,004	5,7	0,06
43,500	-2,535	-0,016	0,157	-0,0605	-3,750E-4	0,004	6,0	0,06
43,550	-2,535	0,000	0,157	-0,0605	0,000	0,004	6,1	0,06
43,600	-2,535	0,000	-0,157	-0,0605	0,000	-0,004	6,3	0,06
43,650	-2,535	-0,016	-0,157	-0,0605	-3,750E-4	-0,004	6,7	0,07
43,700	-2,537	-0,016	0,000	-0,0606	-3,750E-4	0,000	6,9	0,07
43,750	-2,537	-0,016	1,114E-14	-0,0606	-3,750E-4	2,662E-16	7,1	0,07
43,800	-2,538	-0,016	0,000	-0,0606	-3,750E-4	0,000	7,5	0,07
43,850	-2,538	-0,016	0,000	-0,0606	-3,750E-4	0,000	7,6	0,08
43,900	-2,540	-0,016	0,157	-0,0606	-3,750E-4	0,004	7,9	0,08
43,950	-2,540	0,000	0,157	-0,0606	0,000	0,004	8,1	0,08
44,000	-2,540	0,000	-0,157	-0,0606	0,000	-0,004	8,3	0,08
44,050	-2,540	-0,016	-0,157	-0,0606	-3,750E-4	-0,004	8,6	0,09
44,100	-2,542	-0,016	0,157	-0,0607	-3,750E-4	0,004	8,9	0,09
44,150	-2,542	0,000	-1,114E-14	-0,0607	0,000	-2,662E-16	9,1	0,09
44,200	-2,542	-0,016	-0,157	-0,0607	-3,750E-4	-0,004	9,2	0,09
44,250	-2,543	-0,016	0,157	-0,0607	-3,750E-4	0,004	9,4	0,09
44,300	-2,543	0,000	-1,114E-14	-0,0607	0,000	-2,662E-16	9,9	0,10
44,350	-2,543	-0,016	-0,157	-0,0607	-3,750E-4	-0,004	9,7	0,10
44,400	-2,545	-0,016	0,157	-0,0608	-3,750E-4	0,004	10,0	0,10
44,450	-2,545	0,000	0,000	-0,0608	0,000	0,000	9,9	0,10
44,500	-2,545	-0,016	-0,157	-0,0608	-3,750E-4	-0,004	10,0	0,10
44,550	-2,546	-0,016	0,157	-0,0608	-3,750E-4	0,004	10,3	0,10
44,600	-2,546	0,000	0,157	-0,0608	0,000	0,004	10,3	0,10
44,650	-2,546	0,000	0,000	-0,0608	0,000	0,000	10,3	0,10
44,700	-2,546	0,000	-0,157	-0,0608	0,000	-0,004	10,4	0,10
44,750	-2,546	-0,016	-0,157	-0,0608	-3,750E-4	-0,004	10,5	0,10
44,800	-2,548	-0,016	0,157	-0,0608	-3,750E-4	0,004	10,7	0,11
44,850	-2,548	0,000	0,157	-0,0608	0,000	0,004	10,6	0,11
44,900	-2,548	0,000	0,000	-0,0608	0,000	0,000	10,6	0,11
44,950	-2,548	0,000	-0,157	-0,0608	0,000	-0,004	10,4	0,10
45,000	-2,548	-0,016	-0,157	-0,0608	-3,750E-4	-0,004	10,5	0,10
45,050	-2,549	-0,016	0,157	-0,0609	-3,750E-4	0,004	10,5	0,10
45,100	-2,549	0,000	0,157	-0,0609	0,000	0,004	10,5	0,11
45,150	-2,549	0,000	-0,157	-0,0609	0,000	-0,004	10,4	0,10
45,200	-2,549	-0,016	-0,157	-0,0609	-3,750E-4	-0,004	10,5	0,11
45,250	-2,551	-0,016	0,157	-0,0609	-3,750E-4	0,004	10,4	0,10
45,300	-2,551	0,000	0,157	-0,0609	0,000	0,004	10,3	0,10
45,350	-2,551	0,000	-0,157	-0,0609	0,000	-0,004	10,2	0,10
45,400	-2,551	-0,016	-0,157	-0,0609	-3,750E-4	-0,004	10,2	0,10
45,450	-2,553	-0,016	0,157	-0,0609	-3,750E-4	0,004	10,1	0,10
